Train_No,Start_Time,End_Time,Total_Distance,Journey_Duration_Hours,Route_Category
98211,1900-01-01 00:00:00,1900-01-01 00:00:00,49,0.0,Short
98213,1900-01-01 00:00:00,1900-01-01 00:00:00,49,0.0,Short
98214,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98215,1900-01-01 00:00:00,1900-01-01 00:00:00,49,0.0,Short
98300,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98301,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98302,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98303,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98304,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98305,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98306,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98307,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98308,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98309,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98310,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98311,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98312,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98313,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98314,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98315,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98316,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98317,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98318,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98319,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98320,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98321,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98322,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98323,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98324,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98325,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98326,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98327,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98328,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98329,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98330,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98331,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98332,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98333,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98334,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98335,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98336,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98337,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98338,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98339,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98340,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98341,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98342,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98343,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98344,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98345,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98346,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98347,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98348,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98349,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98350,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98351,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98352,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98353,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98354,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98355,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98356,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98357,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98358,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98359,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98360,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98361,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98362,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98363,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98364,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98365,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98366,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98367,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98368,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98369,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98370,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98371,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98372,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98373,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98374,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98375,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98376,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98377,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98378,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98379,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98380,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98381,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98382,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98384,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98386,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98388,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98390,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98392,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98394,1900-01-01 00:00:00,1900-01-01 00:00:00,38,0.0,Short
98500,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98501,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98502,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98503,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98504,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98505,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98506,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98507,1900-01-01 00:00:00,1900-01-01 00:00:00,19,0.0,Short
98508,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98509,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98510,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98511,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98512,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98513,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98514,1900-01-01 00:00:00,1900-01-01 00:00:00,19,0.0,Short
98515,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98516,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98517,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98518,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98519,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98520,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98521,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98522,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98523,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98524,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98525,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98526,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98527,1900-01-01 00:00:00,1900-01-01 00:00:00,19,0.0,Short
98528,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98529,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98530,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98531,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98532,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98533,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98535,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98537,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98538,1900-01-01 00:00:00,1900-01-01 00:00:00,19,0.0,Short
98539,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98540,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98541,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98543,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98544,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98545,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98546,1900-01-01 00:00:00,1900-01-01 00:00:00,19,0.0,Short
98547,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98548,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98549,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98550,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98551,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98552,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98553,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98554,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98555,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98556,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98557,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98558,1900-01-01 00:00:00,1900-01-01 00:00:00,19,0.0,Short
98559,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98560,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98561,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98562,1900-01-01 00:00:00,1900-01-01 00:00:00,19,0.0,Short
98563,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98564,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98565,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98566,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98567,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98568,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98569,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98570,1900-01-01 00:00:00,1900-01-01 00:00:00,19,0.0,Short
98571,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98572,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98573,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98574,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98575,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98576,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98577,1900-01-01 00:00:00,1900-01-01 00:00:00,28,0.0,Short
98578,1900-01-01 00:00:00,1900-01-01 00:00:00,19,0.0,Short
98580,1900-01-01 00:00:00,1900-01-01 00:00:00,19,0.0,Short
98600,1900-01-01 00:00:00,1900-01-01 00:00:00,21,0.0,Short
98601,1900-01-01 00:00:00,1900-01-01 00:00:00,21,0.0,Short
98602,1900-01-01 00:00:00,1900-01-01 00:00:00,21,0.0,Short
98603,1900-01-01 00:00:00,1900-01-01 00:00:00,21,0.0,Short
98604,1900-01-01 00:00:00,1900-01-01 00:00:00,17,0.0,Short
98605,1900-01-01 00:00:00,1900-01-01 00:00:00,17,0.0,Short
98700,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98701,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98702,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98703,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98704,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98705,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98706,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98707,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98708,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98709,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98710,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98711,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98712,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98713,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98714,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98715,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98716,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98717,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98718,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98719,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98720,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98721,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98722,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98723,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98724,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98725,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98726,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98727,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98728,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98729,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98730,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98731,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98732,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98733,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98734,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98735,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98736,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98737,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98738,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98739,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98740,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98741,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98742,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98743,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98744,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98745,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98746,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98747,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98748,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98749,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98750,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98751,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98752,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98753,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98754,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98755,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98756,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98757,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98758,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98759,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98760,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98761,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98762,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98763,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98764,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98765,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98766,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98767,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98768,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98769,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98770,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98771,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98772,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98773,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98774,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98775,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98776,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98777,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98778,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98779,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98780,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98781,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98782,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98783,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98784,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98785,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98800,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98801,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98802,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98803,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98804,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98805,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98806,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98807,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98808,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98809,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98810,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98811,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98812,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98813,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98814,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98815,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98816,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98817,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98818,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98819,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98820,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98821,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98822,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98823,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98824,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98825,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98826,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98827,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98828,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98829,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98830,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98831,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98832,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98833,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98834,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98835,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98836,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98837,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98838,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98839,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98840,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98841,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98842,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98843,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98844,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98845,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98846,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98847,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98848,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98849,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98850,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98851,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98852,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98853,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98854,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98855,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98856,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98857,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98858,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98859,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98860,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98861,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98862,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98863,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98864,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98865,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98866,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98867,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98868,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98869,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98870,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98871,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98872,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98873,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98874,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98875,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98876,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98877,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98878,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98879,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98880,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98881,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98882,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98883,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98884,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98885,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98886,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98887,1900-01-01 00:00:00,1900-01-01 00:00:00,10,0.0,Short
98900,1900-01-01 00:00:00,1900-01-01 00:00:00,40,0.0,Short
98901,1900-01-01 00:00:00,1900-01-01 00:00:00,39,0.0,Short
98902,1900-01-01 00:00:00,1900-01-01 00:00:00,40,0.0,Short
98903,1900-01-01 00:00:00,1900-01-01 00:00:00,39,0.0,Short
98904,1900-01-01 00:00:00,1900-01-01 00:00:00,40,0.0,Short
98905,1900-01-01 00:00:00,1900-01-01 00:00:00,39,0.0,Short
98906,1900-01-01 00:00:00,1900-01-01 00:00:00,40,0.0,Short
98907,1900-01-01 00:00:00,1900-01-01 00:00:00,39,0.0,Short
98908,1900-01-01 00:00:00,1900-01-01 00:00:00,40,0.0,Short
98909,1900-01-01 00:00:00,1900-01-01 00:00:00,39,0.0,Short
98910,1900-01-01 00:00:00,1900-01-01 00:00:00,40,0.0,Short
98911,1900-01-01 00:00:00,1900-01-01 00:00:00,39,0.0,Short
98912,1900-01-01 00:00:00,1900-01-01 00:00:00,40,0.0,Short
98913,1900-01-01 00:00:00,1900-01-01 00:00:00,40,0.0,Short
98914,1900-01-01 00:00:00,1900-01-01 00:00:00,40,0.0,Short
98915,1900-01-01 00:00:00,1900-01-01 00:00:00,40,0.0,Short
98916,1900-01-01 00:00:00,1900-01-01 00:00:00,40,0.0,Short
